sample_id,smiles
1280,O=C1C2=C(C=C3C(C=CC=C3)=C2)C(/C1=C\C4=CC(C(C5=CC=C(CCCCCC)C=C5)(C6=C7SC8=C(C(C=C9)=CC=C9SCC(CCCC)CC)C%10=C(C(C%11=CC=C(C=C%11)SCC(CC)CCCC)=C68)SC(C%12=C%13C=C(/C=C%14\C(C(C=C%15C(C=CC=C%15)=C%16)=C%16C%14=O)=C(C#N)/C#N)S%12)=C%10C%13(C%17=CC=C(CCCCCC)C=C%17)C%18=CC=C(CCCCCC)C=C%18)C%19=CC=C(CCCCCC)C=C%19)=C7S4)=C(C#N)\C#N
1281,O=C1C2=C(C=CC=C2)C(/C1=C\C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=C6SC7=C(C(C=C8)=CC=C8SCC(CCCC)CC)C(C(S9)=C(C%10=C9C(SC(/C=C%11\C(C(C=CC=C%12)=C%12C%11=O)=C(C#N)/C#N)=C%13)=C%13C%10(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)S%16)=C%16C(C%17=CC=C(C=C%17)SCC(CC)CCCC)=C57)C%18=CC=C(CCCCCC)C=C%18)=C6S3)=C(C#N)\C#N
1282,O=C1C2=C(C=C3C(C=CC=C3)=C2)C(/C1=C\C4=CC(C(C5=CC=C(CCCCCC)C=C5)(C6=C7SC8=C(C(C=C9)=CC=C9SCC(CCCC)CC)C(C(S%10)=C(C%11=C%10C(SC(/C=C%12\C(C(C=C%13C(C=CC=C%13)=C%14)=C%14C%12=O)=C(C#N)/C#N)=C%15)=C%15C%11(C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17)S%18)=C%18C(C%19=CC=C(C=C%19)SCC(CC)CCCC)=C68)C%20=CC=C(CCCCCC)C=C%20)=C7S4)=C(C#N)\C#N
1283,O=C1C2=C(C=CC=C2)C(/C1=C\C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=C6SC7=C(C(C=C8)=CC=C8SCC(CCCC)CC)C9=C(C(C%10=CC=C(C=C%10)SCC(CC)CCCC)=C57)SC(C%11=C%12C=C(/C=C%13\C(C(C=CC=C%14)=C%14C%13=O)=C(C#N)/C#N)S%11)=C9C%12(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17)=C6S3)=C(C#N)\C#N
1284,O=C1C2=C(C=C3C(C=CC=C3)=C2)C(/C1=C\C4=CC(C(C5=CC=C(CCCCCC)C=C5)(C6=C7SC8=C(C(C=C9)=CC=C9SCC(CCCC)CC)C%10=C(C(C%11=CC=C(C=C%11)SCC(CC)CCCC)=C68)SC(C%12=C%13C=C(/C=C%14\C(C(C=C%15C(C=CC=C%15)=C%16)=C%16C%14=O)=C(C#N)/C#N)S%12)=C%10C%13(C%17=CC=C(CCCCCC)C=C%17)C%18=CC=C(CCCCCC)C=C%18)C%19=CC=C(CCCCCC)C=C%19)=C7S4)=C(C#N)\C#N
1285,O=C1C2=C(C=CC=C2)C(/C1=C\C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=C6SC7=C(C(C=C8)=CC=C8SCC(CCCC)CC)C(C(S9)=C(C%10=C9C(SC(/C=C%11\C(C(C=CC=C%12)=C%12C%11=O)=C(C#N)/C#N)=C%13)=C%13C%10(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)S%16)=C%16C(C%17=CC=C(C=C%17)SCC(CC)CCCC)=C57)C%18=CC=C(CCCCCC)C=C%18)=C6S3)=C(C#N)\C#N
1286,O=C1C2=C(C=C3C(C=CC=C3)=C2)C(/C1=C\C4=CC(C(C5=CC=C(CCCCCC)C=C5)(C6=C7SC8=C(C(C=C9)=CC=C9SCC(CCCC)CC)C(C(S%10)=C(C%11=C%10C(SC(/C=C%12\C(C(C=C%13C(C=CC=C%13)=C%14)=C%14C%12=O)=C(C#N)/C#N)=C%15)=C%15C%11(C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17)S%18)=C%18C(C%19=CC=C(C=C%19)SCC(CC)CCCC)=C68)C%20=CC=C(CCCCCC)C=C%20)=C7S4)=C(C#N)\C#N
1287,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=CC=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12
1288,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC=C(/C(C(C=C/4)=NC4=C5\C6=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C6)=C7C=C/C8=C(C9=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C9)/C%10=N/C(C=C%10)=C(C%11=CC=C(/C=C%12C(C(C=C(F)C(F)=C%13)=C%13C\%12=C(C#N)\C#N)=O)S%11)\C%14=CC=C5N%14[Zn]N8\7)S3
1289,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC=C(/C(C(C=C/4)=NC4=C5\C6=C(OCCCCCCCCCCCC)C=CC=C6OCCCCCCCCCCCC)=C7C=C/C8=C(C9=C(OCCCCCCCCCCCC)C=CC=C9OCCCCCCCCCCCC)/C%10=N/C(C=C%10)=C(C%11=CC=C(/C=C%12C(C(C=C(F)C(F)=C%13)=C%13C\%12=C(C#N)\C#N)=O)S%11)\C%14=CC=C5N%14[Zn]N8\7)S3
1290,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC=C(/C(C(C=C/4)=NC4=C5\C6=CC(C(C)(C)C)=CC(C(C)(C)C)=C6)=C7C=C/C8=C(C9=CC(C(C)(C)C)=CC(C(C)(C)C)=C9)/C%10=N/C(C=C%10)=C(C%11=CC=C(/C=C%12C(C(C=C(F)C(F)=C%13)=C%13C\%12=C(C#N)\C#N)=O)S%11)\C%14=CC=C5N%14[Zn]N8\7)S3
1291,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=C(F)C(F)=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(C%13=CC=C(C%14=C(F)C(F)=C(C(S%15)=CC=C%15C%16=CC(S%17)=C(S%16)C%18=C%17C%19=C(C(C%20=CC=C(CCCCCC)C=C%20)%18C%21=CC=C(CCCCCC)C=C%21)C=C%22C(C(C%23=C%22SC%24=C%23SC(/C=C%25C(C(C=C(F)C(F)=C%26)=C%26C\%25=C(C#N)/C#N)=O)=C%24)(C%27=CC=C(CCCCCC)C=C%27)C%28=CC=C(CCCCCC)C=C%28)=C%19)C%29=NSN=C%29%14)S%13)=C%30)=C%30S%12
1292,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=C(F)C(F)=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(C%13=CC=C(C%14=C(C#N)C(C#N)=C(C(S%15)=CC=C%15C%16=CC(S%17)=C(S%16)C%18=C%17C%19=C(C(C%20=CC=C(CCCCCC)C=C%20)%18C%21=CC=C(CCCCCC)C=C%21)C=C%22C(C(C%23=C%22SC%24=C%23SC(/C=C%25C(C(C=C(F)C(F)=C%26)=C%26C\%25=C(C#N)/C#N)=O)=C%24)(C%27=CC=C(CCCCCC)C=C%27)C%28=CC=C(CCCCCC)C=C%28)=C%19)C%29=NSN=C%29%14)S%13)=C%30)=C%30S%12
1293,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=C(F)C(F)=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(C%13=CC=C(C%14=C(C#N)C(C#N)=C(C(S%15)=CC=C%15C%16=CC(S%17)=C(S%16)C%18=C%17C%19=C(C(C%20=CC=C(CCCCCC)C=C%20)%18C%21=CC=C(CCCCCC)C=C%21)C=C%22C(C(C%23=C%22SC%24=C%23SC(/C=C%25C(C(C=C(F)C(F)=C%26)=C%26C\%25=C(C#N)/C#N)=O)=C%24)(C%27=CC=C(CCCCCC)C=C%27)C%28=CC=C(CCCCCC)C=C%28)=C%19)C%29=NSN=C%29%14)S%13)=C%30)=C%30S%12
1294,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C3=CC(S4)=C(S3)C(C(C5=CC=C(CCCCCC)C=C5)6C7=CC=C(CCCCCC)C=C7)=C4C8=C6C9=CC(SC(C%10=C%11C(SC(/C=C%12/C(C(C=C(F)C(F)=C%13)=C%13C%12=O)=C(C#N)\C#N)=C%14)=C%14S%10)=C%15C%11(C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17)=C%15C=C9S8)=C(C#N)\C#N
1295,CCCCCCC(C=C1)=CC=C1C2(C(C(SC(/C=C3/C(C(C=C4F)=C(C3=O)C=C4F)=C(C#N)\C#N)=C5)=C5S6)=C6C(S7)=C(O2)C8=C7C9=C(S8)C%10=C(C(C%11=CC=C(CCCCCC)C=C%11)(O9)C%12=CC=C(CCCCCC)C=C%12)C(SC(/C=C%13C(C(C=C(F)C(F)=C%14)=C%14C\%13=C(C#N)\C#N)=O)=C%15)=C%15S%10)C%16=CC=C(CCCCCC)C=C%16
1296,O=C1C2=C(C(/C1=C/C(S3)=CC4=C3C5=C(C4(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)C8=C(CCCCCCCC)C(SC9=C%10C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C9SC(/C=C%14C(C(C=CC(F)=C%15)=C%15C\%14=C(C#N)\C#N)=O)=C%13)=C%10C(CCCCCCCC)=C8S5)=C(C#N)/C#N)C=C(F)C=C2
1297,O=C(C(C=C(Cl)C(Cl)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC(C(CCCCCCCC)(CCCCCCCC)C4=C5C=C(C6(CCCCCCCC)CCCCCCCC)C(C(C6=C7)=CC8=C7C(SC(/C=C9/C(C%10=C(C9=O)C=C(Cl)C(Cl)=C%10)=C(C#N)\C#N)=C%11)=C%11C8(CCCCCCCC)CCCCCCCC)=C4)=C5S3
1298,O=C(N1C(CCCC)CCCC)C2=C3C4=C(C=C2)C5=CC=C6C7=C(C(N(C(CCCC)CCCC)C6=O)=O)C=C(C8=CC=C(P(C(C=C9)=CC=C9C%10=CC(C(N%11C(CCCC)CCCC)=O)=C%12C%13=C%10C%14=CC=C%15C%16=C(C(N(C(CCCC)CCCC)C%15=O)=O)C=CC(C%13=CC=C%12C%11=O)=C%14%16)(C(C=C%17)=CC=C%17C%18=CC(C(N%19C(CCCC)CCCC)=O)=C%20C(C%21=CC=C%20C%19=O)=C%18C%22=CC=C%23C%24=C(C(N(C(CCCC)CCCC)C%23=O)=O)C=CC%21=C%22%24)=O)C=C8)C(C4=CC=C3C1=O)=C57
1299,O=C(N1C(CCCC)CCCC)C2=C3C4=C(C=C2)C5=CC=C6C7=C(C(N(C(CCCC)CCCC)C6=O)=O)C=C(C8=CC=C(P(C(C=C9)=CC=C9C%10=CC(C(N%11C(CCCC)CCCC)=O)=C%12C%13=C%10C%14=CC=C%15C%16=C(C(N(C(CCCC)CCCC)C%15=O)=O)C=CC(C%13=CC=C%12C%11=O)=C%14%16)(C(C=C%17)=CC=C%17C%18=CC(C(N%19C(CCCC)CCCC)=O)=C%20C(C%21=CC=C%20C%19=O)=C%18C%22=CC=C%23C%24=C(C(N(C(CCCC)CCCC)C%23=O)=O)C=CC%21=C%22%24)=O)C=C8)C(C4=CC=C3C1=O)=C57
1300,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=C(F)C(F)=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=C(F)C(F)=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12
1301,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CC)CCCC)C6=C4C7=NSN=C7C8=C6N(CC(CC)CCCC)C9=C8SC%10=C9SC(/C=C%11/C(C%12=C(C%11=O)C=C(F)C(F)=C%12)=C(C#N)\C#N)=C%10CCCCCCCCCCC)=C5S3
1302,CCCCC(CN1C2=C(C3=C1C(SC(/C=C4/C(C5=C(C4=O)C=CC=C5)=C(C#N)/C#N)=C6)=C6S3)C7=NN(N=C7C8=C2N(C9=C8SC%10=C9SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C%10)CC(CCCC)CC)CC(CCCC)CC)CC
1303,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C3=CC(S4)=C(S3)C(S5)=C4C6=C5C7=CC(C(C8=CC=C(CCCCCC)C=C8)(C9=CC=C(CCCCCC)C=C9)C%10=C%11SC%12=C%10SC%13=C%12SC(/C=C%14/C(C(C=C(F)C(F)=C%15)=C%15C%14=O)=C(C#N)\C#N)=C%13)=C%11C=C7C6(C%16=CC(CCCCCC)=CC=C%16)C%17=CC=C(CCCCCC)C=C%17)=C(C#N)\C#N
1304,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(S4)=C(S3)C(S5)=C4C6=C5C7=CC(C(C8=CC=C(CCCCCC)C=C8)(C9=CC=C(CCCCCC)C=C9)C%10=C%11SC%12=C%10SC%13=C%12SC(/C=C%14/C(C(C=CC=C%15)=C%15C%14=O)=C(C#N)\C#N)=C%13)=C%11C=C7C6(C%16=CC(CCCCCC)=CC=C%16)C%17=CC=C(CCCCCC)C=C%17)=C(C#N)\C#N
1305,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC=C(C4=CC5=C(C=C4)C6=C7C(CCCC)(CCCC)C8=C(C=CC(C(C9=NSN=C9%10)=CC=C%10/C=C%11/C(C(C=CC=C%12)=C%12C%11=O)=C(C#N)\C#N)=C8)C7=C%13C(CCCC)(CCCC)C%14=C(C=CC(C(C%15=NSN=C%15%16)=CC=C%16/C=C%17/C(C(C=CC=C%18)=C%18C%17=O)=C(C#N)\C#N)=C%14)C%13=C6C5(CCCC)CCCC)C%19=NSN=C%193)=C(C#N)\C#N
1306,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC(S4)=C(S3)C5=C4C6=CC(C(C7=C8SC9=C7SC(/C=C%10C(C(C=CC=C%11)=C%11C\%10=C(C#N)\C#N)=O)=C9)(C%12=CC=C(CCCCCC)S%12)C%13=CC=C(CCCCCC)S%13)=C8C=C6C(C%14=CSC(CCCCCC)=C%14)5C%15=CC=C(CCCCCC)S%15
1307,CCCCCCC(C=C1)=CC=C1C(C2=C3SC(C4=C(OCC(CC)CCCC)C=C(/C=C5C(C(C=C(F)C(F)=C6)=C6C\5=C(C#N)\C#N)=O)S4)=C2)(C7=CC=C(CCCCCC)C=C7)C8=C3C=C(C(C9=C%10SC(C(S%11)=C(C=C%11/C=C%12/C(C(C=C%13F)=C(C%12=O)C=C%13F)=C(C#N)/C#N)OCC(CCCC)CC)=C9)(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%10=C8
1308,CCCCCCC(C=C1)=CC=C1C(C2=C3SC(C4=C(OCC(CC)CCCC)C=C(/C=C5C(C(C=C(F)C(F)=C6)=C6C\5=C(C#N)\C#N)=O)S4)=C2)(C7=CC=C(CCCCCC)C=C7)C8=C3C=C(C(C9=C%10SC(C(S%11)=C(C=C%11/C=C%12/C(C(C=C%13F)=C(C%12=O)C=C%13F)=C(C#N)/C#N)OCC(CCCC)CC)=C9)(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%10=C8
1309,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=CC=C(CCCCCC)C=C5)C6=C7C=C(N8CCCCCCCC)C(C(C8=C9)=CC%10=C9C(SC(/C=C%11/C(C%12=C(C%11=O)C=CC=C%12)=C(C#N)\C#N)=C%13)=C%13C%10(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C6)=C7S3
1310,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=CC=C(CCCCCC)C=C5)C6=C7C=C(N8CC(CCCCCC)CCCCCCCC)C(C(C8=C9)=CC%10=C9C(SC(/C=C%11/C(C%12=C(C%11=O)C=CC=C%12)=C(C#N)\C#N)=C%13)=C%13C%10(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C6)=C7S3
1311,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=CC=C(CCCCCC)C=C5)C6=C7C=C(N8CC(CCCCCC)CCCCCCCC)C(C(C8=C9)=CC%10=C9C(SC(/C=C%11/C(C%12=C(C%11=O)C=C(F)C(F)=C%12)=C(C#N)\C#N)=C%13)=C%13C%10(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C6)=C7S3
1312,CCCCCCCCC1(CCCCCCCC)C2=CC3=C(C(C4=C3SC5=C4SC(/C=C6C(C(SC=C7)=C7C\6=C(C#N)\C#N)=O)=C5)(CCCCCCCC)CCCCCCCC)C=C2C8=C1C(SC(/C=C9C(C%10=C(SC=C%10)C\9=C(C#N)/C#N)=O)=C%11)=C%11S8
1313,CCCCCCCCC1(CCCCCCCC)C2=CC3=C(C(C4=C3SC5=C4SC(/C=C6C(C(SC(Cl)=C7)=C7C\6=C(C#N)\C#N)=O)=C5)(CCCCCCCC)CCCCCCCC)C=C2C8=C1C(SC(/C=C9C(C%10=C(SC(Cl)=C%10)C\9=C(C#N)/C#N)=O)=C%11)=C%11S8
1314,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6[Se]C(/C=C8C(C(C=C(F)C(F)=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C([Se]C(/C=C%13C(C(C=C(F)C(F)=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12
1315,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5[Se]C7=C6SC(/C=C8C(C(C=C(F)C(F)=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=C(F)C(F)=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15[Se]%12
1316,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=C(C5=CC=C([Si](CCC)(CCC)CCC)S5)C6=C(C(C7=C6SC8=C7SC9=C8SC(/C=C%10C(C(C=C(F)C(F)=C%11)=C%11C\%10=C(C#N)\C#N)=O)=C9)(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C(C%14=CC=C([Si](CCC)(CCC)CCC)S%14)=C4C%15=C2C(SC%16=C%17SC(/C=C%18C(C(C=C(F)C(F)=C%19)=C%19C\%18=C(C#N)/C#N)=O)=C%16)=C%17S%15
1317,O=C(/C(S1)=C/C(C2=NSN=C32)=CC=C3C(S4)=CC5=C4C6=CC(C(CCCCCCCC)(CCCCCCCC)C7=C8SC(C9=CC=C(/C=C%10SC(N(CC)C\%10=O)=S)C%11=NSN=C9%11)=C7)=C8C=C6C5(CCCCCCCC)CCCCCCCC)N(CC)C1=S
1318,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C9=C(Cl)SC=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C%14=C(Cl)SC=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12
1319,O=C(C(C=C(Cl)C(Cl)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC(SC4=C5C(C6=CC=C(CCCCCC)C=C6)(C7=CC=C(CCCCCC)C=C7)C8=C4SC9=C8SC%10=C9C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C%10SC%14=C%13SC(/C=C%15C(C(C=C(Cl)C(Cl)=C%16)=C%16C\%15=C(C#N)\C#N)=O)=C%14)=C5S3
1320,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC(/C=C7C(C(C=C(F)C(F)=C8)=C8C\7=C(C#N)\C#N)=O)=C6)(C9=CC=C(CCCCCC)C=C9)C%10=CC=C(CCCCCC)C=C%10)C=C4C%11=C2C=C(/C=C%12C(C(C=C(F)C(F)=C%13)=C%13C\%12=C(C#N)/C#N)=O)S%11
1321,CCCCCCC(C=C1)=CC=C1C(C2=C3SC4=C2SC(/C=C5C(C(C=C(F)C(F)=C6)=C6C\5=C(C#N)/C#N)=O)=C4)(C7=C3SC8=C7C(C(C8=C9)=CC%10=C9C(C%11=C%10SC(/C=C%12C(C(C=C(F)C(F)=C%13)=C%13C\%12=C(C#N)\C#N)=O)=C%11)(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)(C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17)C%18=CC=C(CCCCCC)C=C%18
1322,CCCCCCC(C=C1)=CC=C1C(C2=C3SC(/C=C4C(C(C=C(F)C(F)=C5)=C5C\4=C(C#N)/C#N)=O)=C2)(C6=C3SC7=C6C(C8=CC=C(CCCCCC)C=C8)(C9=CC=C(CCCCCC)C=C9)C(C7=C%10)=CC%11=C%10C(C%12=C%11SC%13=C%12C(C%14=C%13SC(/C=C%15C(C(C=C(F)C(F)=C%16)=C%16C\%15=C(C#N)\C#N)=O)=C%14)(C%17=CC=C(CCCCCC)C=C%17)C%18=CC=C(CCCCCC)C=C%18)(C%19=CC=C(CCCCCC)C=C%19)C%20=CC=C(CCCCCC)C=C%20)C%21=CC=C(CCCCCC)C=C%21
1323,O=C1C2=C(C=C(Cl)C(Cl)=C2)C(/C1=C/C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=C6SC7=C(C8=CC=C(CC(CCCC)CC)S8)C9=C(C(C%10=CC=C(CC(CC)CCCC)S%10)=C57)SC(C%11=C%12C=C(/C=C%13/C(C(C=C(Cl)C(Cl)=C%14)=C%14C%13=O)=C(C#N)\C#N)S%11)=C9C%12(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17)=C6S3)=C(C#N)\C#N
1324,O=C1C2=C(C=C(Cl)C(Cl)=C2)C(/C1=C/C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=C6SC7=C(C8=CC(F)=C(CC(CCCC)CC)S8)C9=C(C(C%10=CC(F)=C(CC(CC)CCCC)S%10)=C57)SC(C%11=C%12C=C(/C=C%13/C(C(C=C(Cl)C(Cl)=C%14)=C%14C%13=O)=C(C#N)\C#N)S%11)=C9C%12(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17)=C6S3)=C(C#N)\C#N
1325,O=C1C2=C(C=C(Cl)C(Cl)=C2)C(/C1=C/C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=C6SC7=C(C8=CC(Cl)=C(CC(CCCC)CC)S8)C9=C(C(C%10=CC(Cl)=C(CC(CC)CCCC)S%10)=C57)SC(C%11=C%12C=C(/C=C%13/C(C(C=C(Cl)C(Cl)=C%14)=C%14C%13=O)=C(C#N)\C#N)S%11)=C9C%12(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17)=C6S3)=C(C#N)\C#N
1326,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=CC(C)=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=CC(C)=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12
1327,O=C(/C(S1)=C/C(C2=NSN=C32)=CC=C3C(C=C4)=CC5=C4C6=CC(C(CCCCCCCC)(CCCCCCCC)C7=C8C=CC(C9=CC=C(/C=C%10SC(N(CC)C\%10=O)=S)C%11=NSN=C9%11)=C7)=C8C=C6C5(CCCCCCCC)CCCCCCCC)N(CC)C1=S
1328,O=C(/C(S1)=C/C(C2=NSN=C32)=CC=C3C(C=C4)=CC5=C4C6=CC(C(CC(CC)CCCC)(CC(CC)CCCC)C7=C8C=CC(C9=CC=C(/C=C%10SC(N(CC)C\%10=O)=S)C%11=NSN=C9%11)=C7)=C8C=C6C5(CC(CC)CCCC)CC(CC)CCCC)N(CC)C1=S
1329,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C(C(C(C=C5)=CC=C5CCCCCC)(C(C=C6)=CC=C6CCCCCC)C7=C8C=C(N9CC(CC)CCCC)C(C(C9=C%10)=CC%11=C%10C(SC%12=C%13SC(/C=C%14/C(C%15=C(C%14=O)C=CC=C%15)=C(C#N)\C#N)=C%12)=C%13C%11(C(C=C%16)=CC=C%16CCCCCC)C(C=C%17)=CC=C%17CCCCCC)=C7)=C8S4
1330,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C(C(C(C=C5)=CC=C5CCCCCC)(C(C=C6)=CC=C6CCCCCC)C7=C8C=C(N9CC(CC)CCCC)C(C(C9=C%10)=CC%11=C%10C(SC%12=C%13SC(/C=C%14/C(C%15=C(C%14=O)C=CC=C%15)=C(C#N)\C#N)=C%12)=C%13C%11(C(C=C%16)=CC=C%16CCCCCC)C(C=C%17)=CC=C%17CCCCCC)=C7)=C8S4
